time,ref_x,ref_y,ref_z,ref_dx,ref_dy,ref_dz,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,meas_gyro_x,meas_gyro_y,meas_gyro_z,meas_mag_x,meas_mag_y,meas_mag_z,meas_mocap_x,meas_mocap_y,meas_mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
0.0000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5698e-05,-2.6689e-05,1.9504e-05,0,0,0,0,0,0,0,0,0,0.0019001,0.0018982,0.0018992,-8.8572e-18,-0.0055188,0,4.5126,-5.0588e-05,-4.6698e-05,-9.8808e-05,4.5126,0,0,0,0,0,0,0.18565,0.18565,9.9957,0.0039143,0.0039143,0.0039143,22.733,-0.11731,-41.688,0.00035652,0.00035652,0.00035652,0,0,0
0.0050,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028024,-1.0041e-08,0.00014018,0,0,0,0,0,0,0,0,0,0.01273,0.012724,0.012727,-8.8572e-18,-0.0055188,0,4.5126,-5.0588e-05,-4.6698e-05,-9.8808e-05,4.5126,0,0,0,0,0,0,0.38867,0.38867,10.199,0.024216,0.024216,0.024216,22.733,-0.11731,-41.688,0.00035652,0.00035652,0.00035652,0,0,0
0.0100,3,0,0,0,0,0,0,0,0,5.6687e-05,5.6699e-05,5.6699e-05,0,0,0,0.00025465,-5.7082e-05,9.9185e-05,0,0,0,0.00032591,0.00032688,0.00032694,0,0,0,0.0025642,0.002558,0.0025611,-8.8572e-18,-0.0055188,0,4.5126,-8.4875e-05,-6.0783e-05,-0.00014795,4.5126,0,0,0,0,0,0,0.064257,0.064257,9.8743,-0.0082252,-0.0082252,-0.0082252,22.733,-0.11731,-41.688,0.0023867,0.0023867,0.0023867,0.1855,0.18501,0.18565
0.0150,3,0,0,0,0,0,0,0,0,5.6687e-05,5.6699e-05,5.6699e-05,0,0,0,0.00038799,-5.936e-05,0.00016499,0,0,0,0.00032591,0.00032688,0.00032694,0,0,0,0.0077286,0.0077197,0.0077242,-8.8572e-18,-0.0055188,0,4.5126,-8.4875e-05,-6.0783e-05,-0.00014795,4.5126,-7.7661e-06,-7.169e-06,-1.5169e-05,0,0,0,0.27853,0.27853,10.089,0.013202,0.013202,0.013202,22.733,-0.11731,-41.688,0.0023867,0.0023867,0.0023867,0.1855,0.18501,0.18565
0.0200,3,0,0,0,0,0,0,0,0,0.00043975,0.00043976,0.0004398,0,0,0,0.00039906,-4.3777e-05,0.00017888,0,0,0,0.004316,0.0043135,0.0043201,-1.7335e-05,-1.236e-05,-1.431e-05,0.0050938,0.0050873,0.0050908,-8.8572e-18,-0.0055188,0,4.5126,-0.00015797,-0.00012794,-0.00029044,4.5126,-1.434e-05,-1.3237e-05,-2.8009e-05,0,0,0,0.16962,0.16962,9.9796,0.0022937,0.0022987,0.0022967,23.952,1.1008,-40.47,-0.00085743,-0.00085743,-0.00085743,0.063864,0.061777,0.064257
0.0250,3,0,0,0,0,0,0,0,0,0.00043975,0.00043976,0.0004398,-8.6676e-08,-6.1801e-08,-7.1551e-08,0.00036595,-4.2588e-05,0.0001635,0,0,0,0.004316,0.0043135,0.0043201,-4.9344e-05,-3.5183e-05,-4.0734e-05,0.00088758,0.0008875,0.00088845,-8.8572e-18,-0.0055188,0,4.5126,-0.00015797,-0.00012794,-0.00029044,4.5126,-2.5169e-05,-2.0537e-05,-4.6422e-05,-6.0627e-07,8.5029e-07,-5.5067e-14,0.11121,0.11121,9.9212,-0.0035792,-0.003565,-0.0035706,23.952,1.1008,-40.47,-0.00085743,-0.00085743,-0.00085743,0.063864,0.061777,0.064257
0.0300,3,0,0,0,0,0,0,0,0,0.0002798,0.00027969,0.00027991,-3.334e-07,-2.3772e-07,-2.7522e-07,0.00032401,-8.5469e-05,0.00012144,-3.0314e-09,4.2514e-09,-2.7534e-16,0.0037648,0.0037416,0.0037731,-0.00010552,-7.0591e-05,-8.4528e-05,-0.0038857,-0.0038728,-0.003877,-8.8572e-18,-0.0055188,0,4.5126,5.7482e-05,0.00010947,0.00016907,4.5126,-3.4335e-05,-2.6715e-05,-6.2008e-05,-2.332e-06,3.2706e-06,-8.2068e-13,0.05802,0.05802,9.868,-0.0089545,-0.0089196,-0.0089335,23.952,1.1008,-40.47,0.0012853,0.0012853,0.0012853,0.16923,0.16572,0.16962
0.0350,3,0,0,0,0,0,-1.5157e-11,2.1257e-11,-1.3767e-18,0.0002798,0.00027969,0.00027991,-8.6102e-07,-5.9067e-07,-6.9786e-07,0.00036101,-0.00010218,0.00013186,-1.4691e-08,2.0605e-08,-4.3787e-15,0.0037648,0.0037416,0.0037731,-0.00018216,-0.00011665,-0.00014303,-0.0012481,-0.0012147,-0.0012271,-8.8572e-18,-0.0055188,0,4.5126,5.7482e-05,0.00010947,0.00016907,4.5126,-5.3315e-05,-4.2255e-05,-9.7076e-05,-5.7945e-06,8.4466e-06,-5.3451e-12,0.16378,0.16378,9.9738,0.0015451,0.0016106,0.0015842,23.952,1.1008,-40.47,0.0012853,0.0012853,0.0012853,0.16923,0.16572,0.16962
0.0400,3,0,0,0,0,0,-8.8614e-11,1.2428e-10,-2.327e-17,0.00048581,0.00048532,0.00048601,-1.7718e-06,-1.1739e-06,-1.413e-06,0.00034876,-8.3229e-05,0.00013105,-4.3664e-08,6.2837e-08,-3.1104e-14,0.0063775,0.006321,0.0063913,-0.00030117,-0.00018951,-0.00023461,0.0021822,0.0022497,0.0022233,-8.8572e-18,-0.0055188,0,4.5126,-8.5639e-05,-5.0073e-05,-0.00013767,4.5126,-6.9381e-05,-5.541e-05,-0.00012676,-1.1516e-05,1.7382e-05,-2.2158e-11,0.20771,0.20771,10.018,0.0058188,0.0059304,0.0058853,22.005,-0.84557,-42.416,0.0001962,0.0001962,0.0001962,0.057343,0.054834,0.05802
0.0450,3,0,0,0,0,0,-3.0693e-10,4.3847e-10,-1.7879e-16,0.00048581,0.00048532,0.00048601,-3.2777e-06,-2.1215e-06,-2.586e-06,0.00031145,-7.2844e-05,0.00011345,-1.0125e-07,1.4975e-07,-1.419e-13,0.0063775,0.006321,0.0063913,-0.00045604,-0.00028504,-0.00035419,0.0022957,0.0024101,0.0023645,-8.8572e-18,-0.0055188,0,4.5126,-8.5639e-05,-5.0073e-05,-0.00013767,4.5126,-4.9905e-05,-3.0098e-05,-8.1345e-05,-2.0811e-05,3.2154e-05,-7.477e-11,0.17521,0.17521,9.9852,0.0024142,0.0025852,0.002516,22.005,-0.84557,-42.416,0.0001962,0.0001962,0.0001962,0.057343,0.054834,0.05802
0.0500,3,0,0,0,0,0,-8.1316e-10,1.1872e-09,-8.8827e-16,0.00050639,0.00050529,0.00050674,-5.5579e-06,-3.5467e-06,-4.357e-06,0.0003206,-8.4026e-05,0.00010842,-2.053e-07,3.1052e-07,-5.1575e-13,0.0066845,0.0066042,0.0067057,-0.00056743,-0.00033693,-0.00043093,0.003557,0.0037235,0.0036564,-8.8572e-18,-0.0055188,0,4.5126,-0.00011475,-8.833e-05,-0.00020475,4.5126,-3.3419e-05,-8.6726e-06,-4.2901e-05,-3.4793e-05,5.4523e-05,-2.1321e-10,0.20111,0.20111,10.011,0.0048929,0.0051234,0.0050294,22.005,-0.84557,-42.416,-0.00038789,-0.00038789,-0.00038789,0.20698,0.20429,0.20771
0.0550,3,0,0,0,0,0,-1.8397e-09,2.7398e-09,-3.467e-15,0.00050639,0.00050529,0.00050674,-8.395e-06,-5.2313e-06,-6.5117e-06,0.00032827,-9.5627e-05,0.00010246,-3.7927e-07,5.8313e-07,-1.5818e-12,0.0066845,0.0066042,0.0067057,-0.00064203,-0.00035188,-0.00047141,0.0040998,0.0043219,0.0042314,-8.8572e-18,-0.0055188,0,4.5126,-0.00011475,-8.833e-05,-0.00020475,4.5126,-4.1436e-05,-1.5028e-05,-5.745e-05,-5.1319e-05,8.2356e-05,-4.7992e-10,0.19967,0.19967,10.01,0.0046736,0.0049638,0.0048443,22.005,-0.84557,-42.416,-0.00038789,-0.00038789,-0.00038789,0.20698,0.20429,0.20771
0.0600,3,0,0,0,0,0,-3.736e-09,5.6554e-09,-1.1376e-14,0.00044135,0.0004395,0.0004419,-1.1605e-05,-6.9908e-06,-8.8687e-06,0.00033962,-8.5204e-05,0.00011455,-6.3586e-07,9.9491e-07,-3.9814e-12,0.0079338,0.007828,0.0079624,-0.00073452,-0.00037779,-0.00052561,0.0012525,0.0015358,0.0014194,-8.8572e-18,-0.0055188,0,4.5126,-6.3329e-05,-3.1258e-05,-9.4285e-05,4.5126,-4.8222e-05,-2.0408e-05,-6.9764e-05,-6.8579e-05,0.00011385,-9.0032e-10,0.13614,0.13614,9.9461,-0.0017716,-0.0014149,-0.0015627,23.29,0.44066,-41.131,-0.0009198,-0.0009198,-0.0009198,0.20034,0.19796,0.20111
0.0650,3,0,0,0,0,0,-6.9153e-09,1.063e-08,-3.1283e-14,0.00044135,0.0004395,0.0004419,-1.5278e-05,-8.8798e-06,-1.1497e-05,0.00045481,-4.0726e-05,0.00019567,-9.7875e-07,1.5641e-06,-8.483e-12,0.0079338,0.007828,0.0079624,-0.00084216,-0.00041298,-0.00059142,0.0064889,0.0068373,0.0066935,-8.8572e-18,-0.0055188,0,4.5126,-6.3329e-05,-3.1258e-05,-9.4285e-05,4.5126,-5.8435e-05,-3.0835e-05,-9.0488e-05,-8.7109e-05,0.00014988,-1.5316e-09,0.27533,0.27533,10.085,0.01204,0.012469,0.012291,23.29,0.44066,-41.131,-0.0009198,-0.0009198,-0.0009198,0.20034,0.19796,0.20111
0.0700,3,0,0,0,0,0,-1.1809e-08,1.8451e-08,-7.3698e-14,0.00031423,0.0003115,0.00031502,-1.9489e-05,-1.0945e-05,-1.4454e-05,0.00043739,-4.1712e-05,0.00018796,-1.4143e-06,2.3135e-06,-1.6141e-11,0.0086886,0.0085611,0.0087248,-0.0009726,-0.00046614,-0.00067679,0.00053173,0.00095219,0.0007782,-8.8572e-18,-0.0055188,0,4.5126,-5.6475e-05,-2.0457e-05,-7.7102e-05,4.5126,-6.708e-05,-3.9662e-05,-0.00010803,-0.00010736,0.00019118,-2.4505e-09,0.098302,0.098302,9.9083,-0.0057934,-0.0052869,-0.0054976,23.29,0.44066,-41.131,0.00013781,0.00013782,0.00013782,0.13534,0.13281,0.13614
0.0750,3,0,0,0,0,0,-1.8881e-08,3.0018e-08,-1.544e-13,0.00031423,0.0003115,0.00031502,-2.4351e-05,-1.3275e-05,-1.7838e-05,0.00029734,-8.1044e-05,9.9722e-05,-1.9511e-06,3.2694e-06,-2.8394e-11,0.0086886,0.0085611,0.0087248,-0.0011223,-0.00053452,-0.0007787,-0.010399,-0.0099006,-0.010107,-8.8572e-18,-0.0055188,0,4.5126,-5.6475e-05,-2.0457e-05,-7.7102e-05,4.5126,-6.6504e-05,-3.8372e-05,-0.00010592,-0.00013023,0.00023889,-3.7731e-09,-0.062274,-0.062274,9.7477,-0.022001,-0.021413,-0.021657,23.29,0.44066,-41.131,0.00013781,0.00013782,0.00013782,0.13534,0.13281,0.13614
0.0800,3,0,0,0,0,0,-2.8636e-08,4.6366e-08,-2.9637e-13,0.00037983,0.00037613,0.0003809,-2.9963e-05,-1.5948e-05,-2.1731e-05,0.00015898,-0.00012358,8.1896e-06,-2.6023e-06,4.4639e-06,-4.7259e-11,0.0098815,0.0097298,0.0099237,-0.0012708,-0.00060067,-0.00087863,-0.013304,-0.012724,-0.012965,-8.8572e-18,-0.0055188,0,4.5126,0.00029181,0.00034376,0.00064561,4.5126,-6.6017e-05,-3.728e-05,-0.00010413,-0.00015645,0.00029394,-5.6512e-09,-0.0046586,-0.0046586,9.8053,-0.016388,-0.015717,-0.015995,22.637,-0.21177,-41.784,0.00057707,0.00057711,0.00057709,0.097764,0.09402,0.098302
0.0850,3,0,0,0,0,0,-4.1647e-08,6.8685e-08,-5.3267e-13,0.00037983,0.00037613,0.0003809,-3.6317e-05,-1.8952e-05,-2.6124e-05,0.00027207,-8.313e-05,8.3775e-05,-3.3845e-06,5.9336e-06,-7.5515e-11,0.0098815,0.0097298,0.0099237,-0.0014181,-0.00066494,-0.00097687,0.001427,0.0020866,0.0018136,-8.8572e-18,-0.0055188,0,4.5126,0.00029181,0.00034376,0.00064561,4.5126,-6.4552e-05,-3.4697e-05,-9.9984e-05,-0.00018591,0.00035627,-8.231e-09,0.33123,0.33123,10.141,0.017054,0.017807,0.017495,22.637,-0.21177,-41.784,0.00057707,0.00057711,0.00057709,0.097764,0.09402,0.098302
0.0900,3,0,0,0,0,0,-5.857e-08,9.8353e-08,-9.1024e-13,0.00051491,0.00051009,0.00051625,-4.3408e-05,-2.2277e-05,-3.1008e-05,0.00022644,-0.00010875,4.6985e-05,-4.314e-06,7.715e-06,-1.1667e-10,0.011038,0.010855,0.011087,-0.0015622,-0.00072476,-0.0010712,-0.0019378,-0.0011952,-0.0015023,-8.8572e-18,-0.0055188,0,4.5126,2.1697e-05,4.2251e-05,6.5166e-05,4.5126,-6.3312e-05,-3.2511e-05,-9.6471e-05,-0.00021852,0.00042584,-1.1676e-08,0.10703,0.10703,9.917,-0.0055101,-0.0046726,-0.0050191,22.637,-0.21177,-41.784,0.00025209,0.00025216,0.00025212,-0.0056621,-0.0062434,-0.0046586
0.0950,3,0,0,0,0,0,-8.014e-08,1.3693e-07,-1.4936e-12,0.00051491,0.00051009,0.00051625,-5.1219e-05,-2.5901e-05,-3.6364e-05,0.00014053,-0.0001476,-1.6613e-05,-5.4066e-06,9.8441e-06,-1.7505e-10,0.011038,0.010855,0.011087,-0.0017036,-0.0007808,-0.0011622,-0.0063116,-0.0054843,-0.0058263,-8.8572e-18,-0.0055188,0,4.5126,2.1697e-05,4.2251e-05,6.5166e-05,4.5126,-8.7941e-06,2.5254e-05,1.7453e-05,-0.00025407,0.00050246,-1.6158e-08,0.054009,0.054009,9.864,-0.010954,-0.010031,-0.010412,22.637,-0.21177,-41.784,0.00025209,0.00025216,0.00025212,-0.0056621,-0.0062434,-0.0046586
0.1000,3,0,0,0,0,0,-1.0717e-07,1.8615e-07,-2.3688e-12,0.0005832,0.00057731,0.00058488,-5.9736e-05,-2.9805e-05,-4.2175e-05,0.00011916,-0.00020898,-5.7244e-05,-6.677e-06,1.2356e-05,-2.5584e-10,0.01074,0.010556,0.010798,-0.0017232,-0.00073725,-0.0011457,-0.0079832,-0.0070829,-0.0074553,0.0021175,0.019289,0,4.4893,0.00017243,-0.00035317,0.00038355,4.5126,3.7354e-05,7.415e-05,0.00011389,-0.00029236,0.00058603,-2.186e-08,0.066143,0.066143,9.8761,-0.0097598,-0.0087739,-0.0091824,22.286,-0.56052,-42.135,0.00051106,0.00051122,0.00051112,0.106,0.10482,0.10703
0.1050,3,0,0,0,0,0,-1.4056e-07,2.4793e-07,-3.6481e-12,0.0005832,0.00057731,0.00058488,-6.8352e-05,-3.3491e-05,-4.7903e-05,0.00010523,-0.00026725,-9.2698e-05,-8.1388e-06,1.5287e-05,-3.6514e-10,0.01074,0.010556,0.010798,-0.0016398,-0.00060939,-0.0010383,-0.0083554,-0.0073964,-0.0077941,0.0021175,0.019289,0,4.4893,0.00017243,-0.00035317,0.00038355,4.5126,3.4951e-05,6.9253e-05,0.00010641,-0.00032852,0.00067055,-2.8418e-08,0.075368,0.075368,9.8854,-0.008754,-0.0077235,-0.0081524,22.286,-0.56052,-42.135,0.00051106,0.00051122,0.00051112,0.106,0.10482,0.10703
0.1100,3,0,0,0,0,0,-1.8125e-07,3.2436e-07,-5.4738e-12,0.00068441,0.00067759,0.00068648,-7.6551e-05,-3.6539e-05,-5.3095e-05,8.3732e-05,-0.00029033,-0.00011448,-9.7814e-06,1.8639e-05,-5.0723e-10,0.01173,0.011543,0.0118,-0.0015618,-0.00048998,-0.00093792,-0.0072312,-0.0062216,-0.0066417,0.0021175,0.019289,0,4.4893,0.00015852,-0.00036848,0.00035447,4.5126,3.2916e-05,6.5108e-05,0.00010008,-0.00035841,0.00075098,-3.5292e-08,0.10171,0.10171,9.9117,-0.0060418,-0.0049699,-0.0054179,22.286,-0.56052,-42.135,0.00049655,0.00049685,0.00049666,0.06442,0.064966,0.066143
0.1150,3,0,0,0,0,0,-2.3016e-07,4.1756e-07,-8.0099e-12,0.00068441,0.00067759,0.00068648,-8.436e-05,-3.8989e-05,-5.7784e-05,6.2074e-05,-0.00031301,-0.00013619,-1.1573e-05,2.2394e-05,-6.8369e-10,0.01173,0.011543,0.0118,-0.0014883,-0.00037772,-0.0008435,-0.0066584,-0.005604,-0.0060443,0.0021175,0.019289,0,4.4893,0.00015852,-0.00036848,0.00035447,4.509,5.4334e-05,8.942e-07,0.00014359,-0.00038213,0.00082694,-0.0077773,0.10085,0.10085,9.9031,-0.0060542,-0.0049436,-0.0054094,22.286,-0.56052,-42.135,0.00049655,0.00049685,0.00049666,0.06442,0.064966,0.066143
0.1200,3,0,0,0,0,0,-2.8803e-07,5.2953e-07,-1.1428e-11,0.00077503,0.00076753,0.00077688,-9.1801e-05,-4.0878e-05,-6.2001e-05,8.8026e-05,-0.00033946,-0.00013496,-1.3484e-05,2.6529e-05,-3.8887e-05,0.012198,0.012027,0.012144,-0.0013671,-0.00037617,-0.00070804,-0.0049567,-0.0039384,-0.0043236,0.0021175,0.019289,0,4.4893,0.00010538,-0.00042404,0.00024284,4.506,7.2464e-05,-5.3462e-05,0.00018043,-0.00040037,0.00089928,-0.014361,0.12862,0.12862,9.9243,-0.0031563,-0.0021654,-0.0024973,21.966,-0.87789,-42.454,-0.0001388,-0.00013829,-0.00013862,0.099243,0.10089,0.10171
0.1250,3,0,0,0,0,0,-3.5545e-07,6.6218e-07,-1.9445e-07,0.00077503,0.00076753,0.00077688,-9.8637e-05,-4.2759e-05,-6.5541e-05,0.00024133,-0.0003231,-4.7963e-05,-1.5486e-05,3.1025e-05,-0.00011069,0.012198,0.012027,0.012144,-0.0012053,-0.00046834,-0.00053782,0.0042707,0.005145,0.0049166,0.0021175,0.019289,0,4.4893,0.00010538,-0.00042404,0.00024284,4.5034,8.5676e-05,-0.00010182,0.00020715,-0.00041855,0.00096569,-0.019933,0.2991,0.2991,10.089,0.014054,0.014791,0.014721,21.966,-0.87789,-42.454,-0.0001388,-0.00013829,-0.00013862,0.099243,0.10089,0.10171
0.1300,3,0,0,0,0,0,-4.3288e-07,8.173e-07,-7.479e-07,0.00075662,0.00074879,0.00075658,-0.00010466,-4.5101e-05,-6.823e-05,0.00028071,-0.00033503,-3.0819e-05,-1.7579e-05,3.5854e-05,-0.00021036,0.01235,0.012205,0.012075,-0.0010141,-0.0006439,-0.0003424,0.0022365,0.0028591,0.0028913,0.0021175,0.019289,0,4.4893,-8.0545e-05,-0.0006025,-0.00013853,4.5013,9.6859e-05,-0.00014276,0.00022977,-0.00044126,0.0010242,-0.02465,0.15736,0.15736,9.9427,7.0665e-05,0.00044084,0.00074234,21.966,-0.87789,-42.454,0.001253,0.0012538,0.0012533,0.12556,0.12776,0.11426
0.1350,3,0,0,0,0,0,-5.2077e-07,9.9657e-07,-1.7997e-06,0.00075662,0.00074879,0.00075658,-0.00010973,-4.8321e-05,-6.9942e-05,0.00041076,-0.00031784,4.7436e-05,-1.9785e-05,4.0975e-05,-0.00033361,0.01235,0.012205,0.012075,-0.00079787,-0.00089003,-0.00012564,0.0071441,0.0074111,0.0078028,0.0021175,0.019289,0,4.4893,-8.0545e-05,-0.0006025,-0.00013853,4.4994,9.8168e-05,-0.00018594,0.00023177,-0.00047257,0.0010734,-0.028643,0.27791,0.27791,10.059,0.012342,0.01225,0.013014,21.966,-0.87789,-42.454,0.001253,0.0012538,0.0012533,0.12556,0.12776,0.11426
0.1400,3,0,0,0,0,0,-6.1969e-07,1.2014e-06,-3.4677e-06,0.00096533,0.00095754,0.00096044,-0.00011372,-5.2771e-05,-7.057e-05,0.00051146,-0.00030914,0.00010856,-2.2148e-05,4.6342e-05,-0.00047682,0.01406,0.013946,0.013353,-0.00057874,-0.0012106,9.3017e-05,0.0073073,0.0071286,0.0079675,0.0021175,0.019289,0,4.4893,-0.00022115,-0.00071734,-0.0004202,4.4979,9.9276e-05,-0.0002225,0.00023347,-0.00051592,0.001112,-0.032023,0.22699,0.22699,10.005,0.0074696,0.0068378,0.0081414,22.6,-0.24221,-41.82,-0.00051742,-0.00051617,-0.00051773,0.15411,0.15462,0.13271
0.1450,3,0,0,0,0,0,-7.3043e-07,1.4332e-06,-5.8518e-06,0.00096533,0.00095754,0.00096044,-0.00011662,-5.8824e-05,-7.0104e-05,0.00058034,-0.00031322,0.00014902,-2.4727e-05,5.1902e-05,-0.00063694,0.01406,0.013946,0.013353,-0.00035715,-0.0015942,0.00031327,0.0053926,0.0046906,0.0060528,0.0021175,0.019289,0,4.4893,-0.00022115,-0.00071734,-0.0004202,4.4966,7.167e-05,-0.00028083,0.00017636,-0.00057493,0.00114,-0.034884,0.18358,0.18358,9.9587,0.0033496,0.0021125,0.00402,22.6,-0.24221,-41.82,-0.00051742,-0.00051617,-0.00051773,0.15411,0.15462,0.13271
0.1500,3,0,0,0,0,0,-8.5407e-07,1.6927e-06,-9.0366e-06,0.00087783,0.00087036,0.00086366,-0.0001184,-6.6795e-05,-6.8537e-05,0.00057367,-0.00033512,0.00014424,-2.7602e-05,5.7602e-05,-0.00081136,0.014243,0.01414,0.012952,-0.00019717,-0.0020784,0.00047966,1.055e-05,-0.001273,0.00067409,0.0021175,0.019289,0,4.4893,-5.8426e-05,-0.00049717,-6.3092e-05,4.4954,4.8302e-05,-0.00033021,0.00012802,-0.00065269,0.0011572,-0.037306,0.091368,0.091368,9.8641,-0.0057113,-0.0075925,-0.0050345,22.6,-0.24221,-41.82,-0.0021234,-0.0021215,-0.0021262,0.22382,0.222,0.19497
0.1550,3,0,0,0,0,0,-9.9208e-07,1.9807e-06,-1.3093e-05,0.00087783,0.00087036,0.00086366,-0.00011939,-7.7187e-05,-6.6137e-05,0.0005771,-0.00035672,0.00014639,-3.0865e-05,6.3387e-05,-0.0009979,0.014243,0.01414,0.012952,-8.9343e-05,-0.0026478,0.00060043,-0.0020932,-0.0040047,-0.0014217,0.0021175,0.019289,0,4.4893,-5.8426e-05,-0.00049717,-6.3092e-05,4.4945,6.9368e-06,-0.00038964,4.386e-05,-0.00075409,0.0011665,-0.039356,0.10403,0.10403,9.8747,-0.0043372,-0.0068956,-0.0036474,22.6,-0.24221,-41.82,-0.0021234,-0.0021215,-0.0021262,0.22382,0.222,0.19497
0.1600,3,0,0,0,0,0,-1.1464e-06,2.2976e-06,-1.8083e-05,0.00055416,0.00054705,0.00052538,-0.00011984,-9.0425e-05,-6.3133e-05,0.00055091,-0.00035761,0.00014496,-3.4636e-05,6.922e-05,-0.0011947,0.01373,0.013617,0.011748,-7.3851e-05,-0.0033196,0.00064181,-0.0020794,-0.0046468,-0.0013908,0.0021175,0.019289,0,4.4893,-7.8545e-06,-0.0004082,3.9855e-05,4.4937,-2.8078e-05,-0.00043995,-2.7383e-05,-0.00088328,0.0011707,-0.041092,0.12649,0.12649,9.8954,-0.0020754,-0.0053211,-0.0013597,22.862,0.021439,-41.557,-0.0015474,-0.0015449,-0.0015556,0.088009,0.085748,0.054062
0.1650,3,0,0,0,0,0,-1.3196e-06,2.6437e-06,-2.4056e-05,0.00055416,0.00054705,0.00052538,-0.0001202,-0.00010702,-5.9922e-05,0.00044684,-0.00038666,9.2347e-05,-3.9052e-05,7.5074e-05,-0.0014001,0.01373,0.013617,0.011748,-0.00013651,-0.0040781,0.00061597,-0.0070753,-0.010316,-0.0063592,0.0021175,0.019289,0,4.4893,-7.8545e-06,-0.0004082,3.9855e-05,4.493,-3.2737e-05,-0.00044874,-3.2865e-05,-0.0010453,0.0011742,-0.042561,0.024021,0.024021,9.7915,-0.012385,-0.016327,-0.011633,22.862,0.021439,-41.557,-0.0015474,-0.0015449,-0.0015556,0.088009,0.085748,0.054062
0.1700,3,0,0,0,0,0,-1.5148e-06,3.0191e-06,-3.1057e-05,0.00036164,0.00035481,0.00031242,-0.00012089,-0.00012741,-5.684e-05,0.0006319,-0.00036911,0.00020948,-4.4279e-05,8.0944e-05,-0.0016129,0.012684,0.012556,0.0099427,-0.00020957,-0.0048518,0.00058497,0.0068448,0.0029129,0.0075935,0.0021175,0.019289,0,4.4893,-0.00022282,-0.00060488,-0.00042203,4.4925,-3.6681e-05,-0.00045617,-3.7505e-05,-0.0012443,0.0011807,-0.043804,0.36462,0.36462,10.131,0.021601,0.016959,0.022396,22.862,0.021439,-41.557,0.0018112,0.0018146,0.0017942,0.1229,0.12109,0.085402
0.1750,3,0,0,0,0,0,-1.7362e-06,3.4238e-06,-3.9122e-05,0.00036164,0.00035481,0.00031242,-0.00012194,-0.00015167,-5.3912e-05,0.00073006,-0.0003853,0.00026846,-5.05e-05,8.6848e-05,-0.001832,0.012684,0.012556,0.0099427,-0.00029144,-0.0056383,0.00054959,0.0083537,0.0037241,0.0091415,0.0021175,0.019289,0,4.4893,-0.00022282,-0.00060488,-0.00042203,4.492,-3.2255e-05,-0.00044881,-2.5629e-05,-0.001481,0.0011908,-0.044857,0.24883,0.24883,10.014,0.0099409,0.004594,0.010782,22.862,0.021439,-41.557,0.0018112,0.0018146,0.0017942,0.1229,0.12109,0.085402
0.1800,3,0,0,0,0,0,-1.9887e-06,3.858e-06,-4.8281e-05,0.00072515,0.00071858,0.00064949,-0.00012339,-0.00017986,-5.1161e-05,0.00068196,-0.00043804,0.00023755,-5.7905e-05,9.2802e-05,-0.0020562,0.015244,0.015105,0.011698,-0.00036342,-0.0064121,0.00052541,0.0010108,-0.0043171,0.0018427,0.0021175,0.019289,0,4.4893,-9.2797e-05,-0.00041084,-0.0001405,4.4916,-2.8509e-05,-0.00044257,-1.5576e-05,-0.0017562,0.0012049,-0.045748,0.082221,0.082221,9.8465,-0.0067923,-0.012841,-0.0059035,22.663,-0.17367,-41.754,-0.00043121,-0.00042667,-0.00046075,0.36086,0.35842,0.32081
0.1850,3,0,0,0,0,0,-2.2783e-06,4.322e-06,-5.8563e-05,0.00072515,0.00071858,0.00064949,-0.00012521,-0.00021192,-4.853e-05,0.00061123,-0.00050172,0.0001917,-6.6686e-05,9.8826e-05,-0.002285,0.015244,0.015105,0.011698,-0.00042704,-0.0071752,0.00051071,-0.0042541,-0.01028,-0.0033755,0.0021175,0.019289,0,4.4893,-9.2797e-05,-0.00041084,-0.0001405,4.4912,-5.8339e-05,-0.00046749,-7.7975e-05,-0.002069,0.0012226,-0.046502,0.052261,0.052261,9.8158,-0.0098518,-0.0166,-0.0089141,22.663,-0.17367,-41.754,-0.00043121,-0.00042667,-0.00046075,0.36086,0.35842,0.32081
0.1900,3,0,0,0,0,0,-2.6117e-06,4.8162e-06,-6.9988e-05,0.00071173,0.00070541,0.00060359,-0.00012735,-0.0002478,-4.5972e-05,0.00054111,-0.00048773,0.00018678,-7.7031e-05,0.00010494,-0.0025175,0.017792,0.017639,0.013417,-0.00055724,-0.0079812,0.00043715,-0.0030219,-0.0097334,-0.0020907,0.0021175,0.019289,0,4.4893,1.4565e-05,-0.00026594,6.6139e-05,4.4909,-8.359e-05,-0.00048858,-0.00013079,-0.0024192,0.0012434,-0.04714,0.13484,0.13484,9.8977,-0.0017238,-0.0091478,-0.00072945,22.663,-0.17367,-41.754,-0.0009619,-0.00095606,-0.0010082,0.077891,0.075536,0.036473
